date,open,high,low,close,volume
2020-01-02,191.613,192.838,190.936,191.354,1056406
2020-01-03,189.749,191.623,189.007,189.906,998423
2020-01-06,189.081,192.504,188.747,192.374,2253363
2020-01-07,191.122,192.235,190.352,191.159,1095278
2020-01-08,192.485,194.257,191.112,192.708,1497635
2020-01-09,193.933,196.697,192.142,196.642,1184804
2020-01-10,196.799,196.799,195.046,196.326,1125151
2020-01-13,196.326,198.098,195.241,198.043,1146211
2020-01-14,198.302,200.928,197.857,200.111,1330829
2020-01-15,200.39,203.275,200.39,202.7,1573895
2020-01-16,202.7,203.442,201.503,202.189,1506448
2020-01-17,203.229,204.49,202.616,203.989,1064106
2020-01-21,199.842,202.18,197.356,201.995,1952037
2020-01-22,200.631,201.893,196.243,197.273,2345858
2020-01-23,193.979,196.289,191.771,193.775,2580203
2020-01-24,193.896,194.443,189.563,190.5,2245849
2020-01-27,178.133,183.913,177.261,182.754,3750443
2020-01-28,183.654,184.739,181,182.865,1888488
2020-01-29,184.303,185.834,183.644,184.368,1341590
2020-01-30,183.394,184.609,181.028,184.312,1389369
2020-01-31,183.32,184.423,180.601,181.056,1503479
2020-02-03,181.538,184.906,180.945,182.021,2135264
2020-02-04,184.989,187.606,184.117,185.936,2089434
2020-02-05,188.886,189.489,186.056,186.771,2128027
2020-02-06,195.732,198.024,190.287,196.243,3763153
2020-02-07,194.703,194.823,189.851,193.859,3141480
2020-02-10,192.569,193.933,191.057,193.599,1567771
2020-02-11,195.213,196.076,193.933,194.656,1362557
2020-02-12,196.085,199.471,195.9,199.267,1986363
2020-02-13,198.293,200.557,197.579,199.36,1687263
2020-02-14,199.898,200.028,198.367,199.471,1338529
2020-02-18,199.314,199.351,195.918,196.159,1969200
2020-02-19,197.143,198.052,195.213,197.718,1640691
2020-02-20,197.273,198.404,193.784,196.048,2207905
2020-02-21,194.786,195.408,193.589,194.146,1585491
2020-02-24,185.138,189.164,183.978,184.414,2314037
2020-02-25,185.138,186.678,176.937,177.595,2567772
2020-02-26,179.98,181.863,175.48,175.61,2766955
2020-02-27,172.141,175.545,169.499,169.537,3884051
2020-02-28,164.412,170.885,164.105,170.764,3791972
2020-03-02,172.085,180.232,169.853,179.814,3115889
2020-03-03,179.163,181.962,173.768,175.219,2929686
2020-03-04,178.837,180.084,173.759,179.879,2618758
2020-03-05,175.945,179.637,174.345,176.363,2652241
2020-03-06,171.555,179.619,170.467,178.531,2217889
2020-03-09,166.858,169.611,162.7,165.463,2823657
2020-03-10,170.085,174.568,165.1,174.28,2176686
2020-03-11,169.751,171.648,157.706,160.45,2827842
2020-03-12,148.628,155.027,141.811,146.35,3681757
2020-03-13,153.734,160.487,146.126,160.18,2679214
2020-03-16,139.978,145.55,136.704,138.565,3266564
2020-03-17,140.825,148.303,131.087,142.992,3360224
2020-03-18,133.17,146.024,127.432,145.317,3919860
2020-03-19,140.006,151.688,130.064,145.568,3992220
2020-03-20,147.466,148.117,138.555,140.443,3423750
2020-03-23,139.309,141.346,130.51,134.286,2667680
2020-03-24,140.518,148.563,136.974,146.796,2513937
2020-03-25,147.782,162.598,145.698,156.032,2779105
2020-03-26,157.743,164.142,154.553,160.887,2375167
2020-03-27,155.771,156.99,147.949,149.447,1750521
2020-03-30,149.168,156.18,148.935,153.679,1757868
2020-03-31,152.116,152.181,147.41,148.2,2054751
2020-04-01,142.331,144.657,140.499,142.657,1694808
2020-04-02,141.197,144.275,137.039,138.779,1756658
2020-04-03,138.183,143.596,136.872,143.308,1478283
2020-04-06,147.252,150.674,146.052,149.279,1667556
2020-04-07,153.781,154.99,150.991,151.763,1699365
2020-04-08,152.116,155.102,150.795,154.144,1626725
2020-04-09,156.236,157.408,152.339,153.307,2768688
2020-04-13,152.656,152.656,148.554,150.879,1801675
2020-04-14,154.469,155.632,151.26,153.465,3712355
2020-04-15,148.814,151.595,145.782,146.759,1956721
2020-04-16,147.335,151.018,145.382,150.553,3072828
2020-04-17,155.464,162.812,154.692,162.077,4121131
2020-04-20,159.919,160.878,154.971,156.06,1679368
2020-04-21,153.474,154.953,149.614,149.847,1160379
2020-04-22,152.432,155.567,152.097,154.376,1107270
2020-04-23,153.437,157.101,151.167,151.372,1838227
2020-04-24,151.911,156.255,151.056,154.683,1189212
2020-04-27,156.004,156.385,152.051,153.744,1938212
2020-04-28,156.915,158.794,156.078,157.111,1788654
2020-04-29,159.399,166.133,159.148,164.495,2261139
2020-04-30,164.309,167.286,162.393,164.068,2271462
2020-05-01,158.654,166.895,158.654,160.477,2037173
2020-05-04,159.538,163.472,158.431,162.189,1254225
2020-05-05,163.854,164.523,157.845,158.059,1428244
2020-05-06,158.58,161.268,157.287,157.669,1223624
2020-05-07,160.366,161.156,157.966,159.919,1301939
2020-05-08,162.933,163.696,160.459,161.045,1272548
2020-05-11,159.975,160.738,157.938,158.069,1251156
2020-05-12,158.962,160.803,156.664,156.766,1155636
2020-05-13,155.185,156.673,150.684,151.381,1621051
2020-05-14,148.814,153.176,147.187,152.711,1592684
2020-05-15,152.293,158.84,151.632,157.566,2332011
2020-05-18,159.966,166.644,159.966,165.788,1585150
2020-05-19,165.807,166.439,162.282,162.375,1591475
2020-05-20,164.161,167.258,163.872,167.183,2885134
2020-05-21,167.221,168.346,164.951,165.444,1180934
2020-05-22,166.132,166.393,164.523,165.742,959665
2020-05-26,170.941,173.731,169.723,173.396,2189428
2020-05-27,176.577,180.307,175.247,180.028,1942770
2020-05-28,180.688,185.134,178.754,179.023,1950303
2020-05-29,178.707,184.902,178.558,183.665,2731949
2020-06-01,185.236,187.617,184.557,186.418,1350582
2020-06-02,186.641,189.05,185.711,188.51,1472145
2020-06-03,190.37,190.668,187.627,189.031,1307146
2020-06-04,188.966,189.598,186.148,187.059,1197954
2020-06-05,189.087,192.082,187.422,190.826,1306682
2020-06-08,189.273,191.031,187.803,190.519,1127175
2020-06-09,188.845,189.441,186.027,186.687,984871
2020-06-10,187.413,187.831,185.525,186.418,733003
2020-06-11,182.641,182.921,175.675,175.973,1154426
2020-06-12,178.335,180.177,174.773,178,1734802
2020-06-15,174.913,178.186,172.615,178.056,764626
2020-06-16,182.976,184.976,179.972,182.483,856240
2020-06-17,182.167,183.99,180.995,181.544,999287
2020-06-18,180.781,183.2,180.177,182.437,846660
2020-06-19,185.925,185.925,176.829,176.996,2249141
2020-06-22,177.796,179.926,176.187,178.819,1375137
2020-06-23,180.074,181.628,178.819,180.725,1178887
2020-06-24,179.972,180.428,174.131,174.624,1703923
2020-06-25,173.536,174.717,170.411,173.88,1963603
2020-06-26,175.182,176.345,170.522,171.266,1384344
2020-06-29,172.318,172.811,171.053,172.671,830290
2020-06-30,172.606,176.001,172.159,175.489,1245854
2020-07-01,176.494,177.591,175.331,176.094,770579
2020-07-02,179.098,179.851,177.405,178.214,787413
2020-07-06,180.437,181.098,176.68,178.596,1401643
2020-07-07,178.465,178.465,175.777,175.898,1553806
2020-07-08,175.294,176.215,172.513,175.424,1371137
2020-07-09,175.684,177.842,174.41,174.68,926741
2020-07-10,175.089,176.94,173.462,176.428,748070
2020-07-13,177.424,179.73,175.973,176.475,801829
2020-07-14,175.805,182.446,175.48,182.186,1261014
2020-07-15,184.985,187.441,184.139,185.581,1498187
2020-07-16,184.734,185.506,183.59,185.218,872609
2020-07-17,186.111,186.232,183.59,184.158,943203
2020-07-20,183.209,183.479,181.553,182.614,603255
2020-07-21,183.721,184.074,180.586,180.874,716075
2020-07-22,180.753,182.176,179.749,181.897,580654
2020-07-23,183.023,183.832,179.926,180.53,720447
2020-07-24,179.21,180.428,176.987,178.344,897815
2020-07-27,178.893,180.009,177.693,179.358,795691
2020-07-28,178.251,179.702,177.126,179.135,867866
2020-07-29,179.135,179.851,177.014,177.535,1275430
2020-07-30,176.335,180.316,174.624,179.535,1525810
2020-07-31,179.535,183.962,178.902,183.73,1448334
2020-08-03,185.236,185.72,183.646,184.316,880887
2020-08-04,184.372,186.018,182.688,185.478,788250
2020-08-05,186.018,188.25,185.116,187.171,1140475
2020-08-06,186.818,186.818,183.6,185.311,878934
2020-08-07,184.967,186.473,184.371,186.008,1220276
2020-08-10,185.599,190.668,185.181,190.194,859216
2020-08-11,191.663,193.756,191.264,192.77,983383
2020-08-12,193.458,197.923,192.24,196.714,1285755
2020-08-13,199.039,202.127,197.421,198.453,1108852
2020-08-14,197.067,197.876,196.602,197.262,792156
2020-08-17,199.02,199.523,197.57,199.011,842381
2020-08-18,198.248,199.662,197.746,198.379,896791
2020-08-19,198.211,199.365,196.1,197.644,1205767
2020-08-20,184.027,186.018,180.567,184.409,4018542
2020-08-21,187.673,193.393,186.539,192.538,3002513
2020-08-24,196.965,200.611,196.174,197.709,1607101
2020-08-25,198.23,200.49,196.091,200.369,887491
2020-08-26,199.969,202.62,199.764,201.532,1366858
2020-08-27,201.643,202.741,200.76,201.281,947481
2020-08-28,201.532,208.374,201.532,207.806,1279757
2020-08-31,208.253,209.017,204.413,206.678,1787596
2020-09-01,204.002,207.517,203.173,205.997,1594267
2020-09-02,206.752,208.011,206.379,206.901,1435148
2020-09-03,207.134,208.132,201.635,203.266,1419860
2020-09-04,203.946,203.946,197.757,201.551,1460968
2020-09-08,199.23,202.222,198.176,201.364,1427131
2020-09-09,202.371,205.279,202.026,203.686,1293087
2020-09-10,204.646,205.596,199.435,200.041,892446
2020-09-11,201.523,201.98,198.81,200.125,793545
2020-09-14,201.812,204.832,201.42,202.66,636756
2020-09-15,204.198,205.335,202.828,202.986,744327
2020-09-16,203.471,204.888,202.446,202.52,645984
2020-09-17,200.87,203.294,199.854,201.075,507000
2020-09-18,199.463,201.299,197.048,197.981,994611
2020-09-21,195.287,197.02,190.374,193.73,916309
2020-09-22,194.849,197.067,193.637,195.594,715337
2020-09-23,196.582,197.356,193.273,193.544,657916
2020-09-24,192.751,198.223,191.446,196.182,946698
2020-09-25,195.007,200.908,194.69,200.6,942783
2020-09-28,202.38,203.079,200.386,201.113,814611
2020-09-29,203.089,203.117,198.298,200.208,892912
2020-09-30,201.169,205.046,200.768,203.443,969256
2020-10-01,204.785,205.606,202.586,204.636,836144
2020-10-02,202.418,205.783,201.15,203.919,673856
2020-10-05,206.622,207.927,205.205,206.985,764088
2020-10-06,206.939,207.889,202.129,202.893,831856
2020-10-07,204.534,207.069,204.208,206.454,722887
2020-10-08,207.163,209.558,206.286,208.999,725404
2020-10-09,209.344,210.919,207.414,209.362,689982
2020-10-12,211.068,213.091,209.362,211.618,762317
2020-10-13,208.924,209.94,206.948,207.889,796248
2020-10-14,210.499,210.499,206.445,207.722,797273
2020-10-15,206.435,208.477,205.401,206.827,833161
2020-10-16,208.3,210.322,207.489,208.924,872778
2020-10-19,209.381,210.947,206.351,207.256,682525
2020-10-20,208.756,212.215,207.6,210.406,547176
2020-10-21,211.32,217.957,210.36,216.866,1137976
2020-10-22,216.335,218.833,215.198,216.838,799977
2020-10-23,218.143,219.84,216.689,219.271,639179
2020-10-26,216.484,217.211,211.87,216.419,1102927
2020-10-27,217.677,217.677,214.732,215.375,916403
2020-10-28,211.422,212.159,205.447,205.587,996848
2020-10-29,205.587,210.024,204.254,208.001,969349
2020-10-30,206.473,209.642,201.579,204.757,1315925
2020-11-02,217.696,221.685,205.466,208.663,2276605
2020-11-03,210.723,212.112,206.435,209.539,1542532
2020-11-04,211.441,215.244,210.173,212.299,910251
2020-11-05,215.328,221.508,214.154,220.79,1302595
2020-11-06,221.956,223.587,219.364,222.45,881354
2020-11-09,232.079,238.697,229.31,229.506,1783122
2020-11-10,229.982,233.253,229.497,230.569,1378286
2020-11-11,232.47,234.046,230.662,231.389,1166966
2020-11-12,231.063,233.766,230.187,232.564,828035
2020-11-13,233.039,238.259,232.676,237.802,857118
2020-11-16,241.195,242.146,235.714,240.813,1204159
2020-11-17,237.905,241.867,236.898,239.518,923301
2020-11-18,239.956,240.263,233.253,233.337,1081768
2020-11-19,229.264,230.121,222.72,225.507,2418479
2020-11-20,225.927,227.791,223.764,224.24,1237065
2020-11-23,225.107,225.526,221.499,223.438,1563320
2020-11-24,224.678,229.972,224.323,229.133,1328043
2020-11-25,230.438,231.949,229.655,230.103,1001509
2020-11-27,230.14,230.785,226.086,229.748,589736
2020-11-30,227.777,229.785,224.432,229.169,3258450
2020-12-01,233.765,234.335,229.383,230.897,1423009
2020-12-02,228.963,231.065,228.132,229.169,870919
2020-12-03,228.29,231.784,228.048,229.299,952098
2020-12-04,229.738,230.374,225.656,228.048,1064945
2020-12-07,226.899,229.897,226.077,229.58,955554
2020-12-08,228.664,232.634,228.141,232.121,951538
2020-12-09,231.756,232.905,229.178,230.411,1147524
2020-12-10,230.663,232.195,229.187,230.299,973957
2020-12-11,229.58,231.626,227.926,229.57,727619
2020-12-14,232.046,233.316,230.617,231.158,1194326
2020-12-15,233.596,235.521,231.205,233.914,1177231
2020-12-16,234.979,242.107,233.97,241.649,1549775
2020-12-17,241.593,248.067,241.593,246.46,2187153
2020-12-18,247.73,249.459,242.228,244.106,2679177
2020-12-21,239.818,240.584,234.279,237.763,1803960
2020-12-22,238.165,241.911,237.791,240.509,878766
2020-12-23,241.556,244.573,240.024,242.536,560964
2020-12-24,244.115,244.405,242.817,243.77,266703
2020-12-28,246.964,247.413,245.161,246.451,581516
2020-12-29,249.374,249.608,245.376,245.451,684087
2020-12-30,246.068,246.88,244.61,245.33,518553
2020-12-31,245.61,249.104,244.76,248.665,654474
2021-01-04,243.863,247.226,236.819,238.202,1784156
2021-01-05,238.202,241.911,238.174,241.789,1296430
2021-01-06,239.631,244.106,239.426,241.331,1209740
2021-01-07,243.91,244.33,239.977,241.266,832338
2021-01-08,242.91,243.882,240.5,243.564,878019
2021-01-11,241.668,242.602,239.173,241.117,844482
2021-01-12,240.79,242.415,238.445,238.594,1171439
2021-01-13,237.081,241.63,235.932,239.762,1100536
2021-01-14,241.369,241.387,233.316,233.559,1001889
2021-01-15,233.073,234.605,231.794,232.728,1982666
2021-01-19,232.606,233.643,229.692,232.083,1601901
2021-01-20,235.213,238.856,229.804,238.417,1209553
2021-01-21,238.127,241.845,236.988,238.464,780772
2021-01-22,238.8,239.36,233.279,233.382,1085029
2021-01-25,233.765,235.596,231.121,233.559,1001422
2021-01-26,233.279,233.737,228.683,229.159,923886
2021-01-27,226.562,227.478,216.698,220.322,2426299
2021-01-28,222.162,230.943,220.714,228.944,1404232
2021-01-29,227.543,227.571,220.285,221.069,1084095
2021-02-01,223.106,227.272,222.078,225.927,1374059
2021-02-02,226.842,232.877,226.842,230.607,1193765
2021-02-03,230.532,233.055,230.056,232.251,984887
2021-02-04,233.54,237.24,228.589,236.39,1980143
2021-02-05,257.539,258.707,249.935,254.849,2923740
2021-02-08,261.799,265.918,259.604,262.07,2314573
2021-02-09,260.734,263.023,256.343,260.958,1274944
2021-02-10,263.677,269.496,262.5,265.676,1517827
2021-02-11,265.227,271.131,263.966,270.683,1392649
2021-02-12,269.851,271.841,265.909,271.141,1570139
2021-02-16,272.738,277.96,271.748,276.269,1739690
2021-02-17,276.512,276.596,269.991,270.524,1373312
2021-02-18,268.74,270.384,267.88,269.001,850181
2021-02-19,269.029,270.907,265.947,266.386,839438
2021-02-22,265.283,270.758,264.947,266.656,947520
2021-02-23,265.75,275.559,264.499,272.682,1522124
2021-02-24,269.571,278.67,269.571,274.961,1412079
2021-02-25,273.286,275.307,269.552,271.04,944176
2021-02-26,271.293,272.088,265.911,267.521,1248981
2021-03-01,272.126,276.833,270.834,275.092,979364
2021-03-02,275.326,278.602,270.797,270.965,1221842
2021-03-03,270.993,275.102,270.31,270.965,1805156
2021-03-04,271.012,272.977,265.518,266.894,1549108
2021-03-05,269.393,274.896,267.128,274.1,1187590
2021-03-08,264.845,268.12,260.427,262.103,2463618
2021-03-09,266.464,267.259,261.438,262.056,2307050
2021-03-10,263.694,268.204,263.254,266.95,1557156
2021-03-11,270.881,274.755,268.906,272.93,1454400
2021-03-12,273.782,275.195,270.329,270.656,1013054
2021-03-15,270.778,272.332,268.569,270.974,1326470
2021-03-16,271.77,275.111,269.964,270.385,776940
2021-03-17,270.582,274.484,269.543,272.088,962893
2021-03-18,270.703,271.648,266.267,268.579,1292592
2021-03-19,268.663,270.609,265.837,266.922,4227034
2021-03-22,268.485,270.291,266.623,267.821,1463384
2021-03-23,265.687,267.774,262.075,263.235,1533666
2021-03-24,271.124,273.09,266.501,266.698,1412193
2021-03-25,265.107,268.307,263.029,267.802,1193673
2021-03-26,268.953,273.988,266.202,273.557,1382714
2021-03-29,273.286,276.992,271.564,271.892,1242618
2021-03-30,271.096,277.179,271.096,276.197,956716
2021-03-31,277.273,278.873,272.182,272.191,1132188
2021-04-01,272.135,275.148,270.478,273.576,903467
2021-04-05,274.84,277.834,273.473,276.328,969163
2021-04-06,276.636,280.511,276.065,276.075,1104112
2021-04-07,276.627,276.954,275.111,276.197,847503
2021-04-08,276.075,279.697,276.075,279.425,792101
2021-04-09,278.517,282.794,277.703,282.738,645922
2021-04-12,283.468,284.488,282.326,283.767,730616
2021-04-13,282.205,284.891,280.464,283.562,808198
2021-04-14,285.321,286.51,283.908,284.862,726966
2021-04-15,286.51,290.159,285.031,285.555,876421
2021-04-16,289.897,293.594,286.809,292.256,1656356
2021-04-19,290.899,291.825,287.548,289.345,941462
2021-04-20,288.353,289.589,285.948,289.579,846474
2021-04-21,290.113,291.432,288.353,289.991,748771
2021-04-22,291.385,294.67,290.459,292.069,728276
2021-04-23,292.387,295.999,292.115,293.659,671470
2021-04-26,293.304,297.094,292.873,295.962,780403
2021-04-27,295.962,296.617,292.565,295.26,976369
2021-04-28,295.728,296.673,294.324,295.26,800617
2021-04-29,295.194,297.918,294.773,296.43,1087642
2021-04-30,296.383,297.272,293.22,293.669,1532356
2021-05-03,282.991,284.853,268.195,270.394,4716576
2021-05-04,274.662,283.225,271.078,282.729,3062654
2021-05-05,276.786,278.096,273.333,275.336,2517616
2021-05-06,276.094,280.567,274.84,280.146,1049084
2021-05-07,280.66,286.21,279.444,283.889,1142950
2021-05-10,285.433,286.322,279.042,279.247,843666
2021-05-11,276.253,278.031,272.622,275.897,1570913
2021-05-12,274.25,274.774,269.365,271.461,1385241
2021-05-13,274.362,275.373,270.432,272.35,854615
2021-05-14,274.549,278.789,273.819,277.46,781713
2021-05-17,276.777,278.003,274.437,277.61,945393
2021-05-18,277.722,280.043,275.841,277.198,1106826
2021-05-19,276.206,279.303,275.279,279.285,926208
2021-05-20,279.678,282.261,278.087,278.854,1082401
2021-05-21,279.519,281.652,277.572,277.713,923587
2021-05-24,278.546,284.647,278.452,283.056,881194
2021-05-25,284.497,287.623,284.058,285.611,1143699
2021-05-26,286.996,287.923,285.78,286.22,954003
2021-05-27,286.81,287.279,284.223,284.569,1743978
2021-05-28,285.741,288.085,285.582,287.354,840443
2021-06-01,288.741,290.138,282.695,285.066,1258931
2021-06-02,285.591,287.457,283.895,284.673,759914
2021-06-03,283.229,284.541,280.323,283.941,1031500
2021-06-04,285.648,286.032,282.479,284.382,846912
2021-06-07,284.223,284.879,282.676,284.016,763102
2021-06-08,284.738,285.338,281.167,281.26,764039
2021-06-09,280.107,281.682,278.992,279.217,840256
2021-06-10,280.623,280.96,278.738,279.629,790570
2021-06-11,281.232,282.573,280.145,281.448,845224
2021-06-14,281.457,285.094,281.26,284.26,1055687
2021-06-15,284.335,287.101,283.538,283.876,889004
2021-06-16,284.701,285.123,278.926,280.304,1079311
2021-06-17,279.545,282.882,276.91,281.148,1567077
2021-06-18,281.082,281.991,276.085,277.379,1781852
2021-06-21,278.963,282.929,278.11,282.629,918910
2021-06-22,282.432,282.854,281.157,281.72,666824
2021-06-23,281.241,284.391,280.66,283.473,820569
2021-06-24,284.616,289.604,283.407,289.397,1684730
2021-06-25,290.616,297.169,289.997,296.194,1990346
2021-06-28,297.497,297.919,293.991,294.872,1318554
2021-06-29,294.666,298.435,294.657,297.657,868849
2021-06-30,295.566,298.857,295.369,298.191,1008720
2021-07-01,299.991,300.235,296.11,297.254,1119716
2021-07-02,297.713,298.988,296.541,297.703,581326
2021-07-06,297.582,300.394,297.029,299.091,992126
2021-07-07,300.188,301.772,298.96,299.194,689323
2021-07-08,295.032,295.182,288.61,293.963,1417926
2021-07-09,295.172,298.2,294.432,297.994,588826
2021-07-12,297.394,302.072,297,300.441,782508
2021-07-13,299.991,302.616,299.897,300.582,804444
2021-07-14,304.669,306.338,303.188,306.141,1380896
2021-07-15,305.803,307.106,303.844,306.516,800038
2021-07-16,307.847,308.1,303.357,304.2,644324
2021-07-19,299.963,301.566,294.094,296.344,1267837
2021-07-20,296.747,304.697,296.344,303.225,738540
2021-07-21,304.716,305.269,302.4,302.878,633356
2021-07-22,302.522,306.394,300.685,306.159,713510
2021-07-23,306.403,312.816,306.403,312.694,723541
2021-07-26,311.925,312.844,309.703,312.478,700854
2021-07-27,311.85,312.019,307.425,309.159,927628
2021-07-28,310.762,311.081,309.066,310.181,611981
2021-07-29,311.916,315.516,311.316,312.731,790945
2021-07-30,312.487,314.812,311.391,312.956,673948
2021-08-02,311.494,312.947,306.713,307.181,993439
2021-08-03,307.669,307.772,304.135,307.06,644418
2021-08-04,306.131,307.397,304.313,305.409,756258
2021-08-05,307.097,309.375,305.963,308.138,721010
2021-08-06,309.356,309.75,307.322,308.269,515797
2021-08-09,308.278,308.278,304.978,306.056,680698
2021-08-10,306.553,307.266,303.919,307.228,498547
2021-08-11,307.491,309.159,305.935,307.106,520765
2021-08-12,306.75,307.669,304.322,306.347,626325
2021-08-13,305.738,307.65,305.634,306.178,608419
2021-08-16,306.038,307.894,302.606,307.472,992876
2021-08-17,305.616,306.244,300.713,302.428,1011250
2021-08-18,299.56,302.597,298.06,299.128,1590608
2021-08-19,299.128,310.125,297.225,306.928,2183653
2021-08-20,306.788,310.013,306.413,309.534,898567
2021-08-23,311.466,318.731,311.006,315.262,1024000
2021-08-24,315.412,317.765,313.378,316.49,613481
2021-08-25,318.497,318.975,313.612,314.353,732915
2021-08-26,316.247,317.972,314.475,315.45,569045
2021-08-27,316.565,320.418,315.553,319.509,815038
2021-08-30,321.349,323.838,321.349,322.504,810862
2021-08-31,323.049,323.725,319.349,319.697,1190566
2021-09-01,320.833,326.11,320.401,323.284,642699
2021-09-02,324.457,326.579,321.697,323.049,651619
2021-09-03,322.223,323.622,319.697,320.955,693964
2021-09-07,320.429,321.443,314.852,316.955,912172
2021-09-08,316.401,317.04,312.965,316.195,844945
2021-09-09,316.711,318.026,316.11,316.88,839405
2021-09-10,320.429,320.749,314.955,315.209,575471
2021-09-13,317.988,318.194,309.125,312.599,775182
2021-09-14,313.491,313.613,309.876,310.617,791426
2021-09-15,310.786,311.378,303.312,306.327,1582945
2021-09-16,305.632,306.111,300.552,303.397,957616
2021-09-17,301.134,303.829,299.097,300.345,1561537
2021-09-20,292.44,294.449,289.257,291.632,1766131
2021-09-21,293.886,295.933,292.243,292.552,894990
2021-09-22,295.172,300.89,293.52,299.106,1343987
2021-09-23,301.397,304.646,301.153,301.698,1175167
2021-09-24,300.421,301.914,298.543,301.069,836400
2021-09-27,299.5,302.618,298.599,299.219,709363
2021-09-28,297.594,298.543,289.191,290.637,1096766
2021-09-29,291.294,291.942,286.834,287.689,930388
2021-09-30,289.125,289.548,281.454,281.614,1582945
2021-10-01,284.947,293.2,283.247,291.707,1273379
2021-10-04,290.083,292.158,283.839,287.501,1244836
2021-10-05,290.994,296.928,288.768,294.055,1517971
2021-10-06,288.299,294.806,288.083,294.402,998178
2021-10-07,297.031,299.867,295.003,295.566,751239
2021-10-08,296.355,296.787,292.44,292.674,552561
2021-10-11,292.89,295.491,290.515,291.031,727766
2021-10-12,291.651,294.524,289.022,290.205,793585
2021-10-13,291.435,296.862,290.768,295.773,947100
2021-10-14,298.308,302.289,298.167,300.026,888511
2021-10-15,302.289,302.843,299.313,301.228,784008
2021-10-18,297.031,299.35,295.491,298.918,799219
2021-10-19,298.308,299.594,291.548,293.35,1153384
2021-10-20,295.66,295.745,285.426,285.67,2659524
2021-10-21,287.304,299.745,286.59,298.364,1837114
2021-10-22,298.937,308.777,298.871,307.632,1359104
2021-10-25,307.519,310.768,303.5,309.904,1326429
2021-10-26,310.786,313.284,309.312,310.833,1127657
2021-10-27,311.941,312.908,305.312,305.5,725794
2021-10-28,305.951,307.312,303.96,305.622,884662
2021-10-29,303.97,307.049,302.946,304.524,1066251
2021-11-01,306.561,308.148,300.796,305.294,1179862
2021-11-02,296.862,320.814,294.271,317.941,2519624
2021-11-03,314.542,320.41,310.843,319.594,1409149
2021-11-04,321.115,321.115,316.411,319.002,790956
2021-11-05,319.856,328.974,319.359,328.157,1237324
2021-11-08,329.64,331.866,324.054,328.053,747108
2021-11-09,327.715,328.316,324.467,325.875,632370
2021-11-10,324.354,329.546,322.542,324.035,968320
2021-11-11,324.645,326.363,319.669,323.378,810674
2021-11-12,325.105,325.668,322.551,325.546,1000056
2021-11-15,325.913,329.265,325.443,326.814,981372
2021-11-16,326.701,330.335,325.988,328.927,749080
2021-11-17,331.302,334.738,327.499,332.814,1128408
2021-11-18,326.72,327.218,321.152,325.997,1732799
2021-11-19,328.955,333.255,325.105,331.302,1461729
2021-11-22,332.372,335.969,328.87,329.067,971137
2021-11-23,327.809,329.668,324.955,328.401,1039116
2021-11-24,327.133,329.171,325.575,327.884,954424
2021-11-26,320.626,324.72,313.669,313.932,1297040
2021-11-29,316.885,322.068,314.618,319.858,1670258
2021-11-30,318.24,318.381,311.486,312.352,3272134
2021-12-01,315.108,317.073,305.796,306.012,1230425
2021-12-02,308.203,316.528,307.122,314.797,984923
2021-12-03,319.152,326.724,310.583,315.39,1376785
2021-12-06,317.534,323.3,317.299,321.269,1274446
2021-12-07,326.63,336.497,326.63,332.641,1264381
2021-12-08,332.603,335.801,330.374,335.002,888133
2021-12-09,334.277,339.582,334.08,334.71,934976
2021-12-10,337.852,341.163,334.212,339.931,791814
2021-12-13,338.802,340.946,336.685,338.943,1050202
2021-12-14,336.742,336.742,331.917,335.576,1072212
2021-12-15,335.096,343.637,333.967,343.439,978433
2021-12-16,344.944,347.315,338.83,341.144,1306521
2021-12-17,338.774,340.25,323.056,325.417,2405165
2021-12-20,321.88,325.595,319.942,325.022,1058291
2021-12-21,328.258,332.895,326.677,331.804,933095
2021-12-22,332.33,340.42,332.274,340.222,995646
2021-12-23,340.41,346.101,340.41,344.257,844771
2021-12-27,344.267,347.832,344.267,347.343,520163
2021-12-28,347.973,348.81,345.762,345.96,507276
2021-12-29,345.96,349.656,345.584,348.104,539351
2021-12-30,348.029,350.249,345.302,345.527,475201
2021-12-31,345.828,349.29,345.631,348.217,576600
2022-01-03,346.609,351.98,345.123,348.302,965734
2022-01-04,350.014,351.773,346.28,349.779,952565
2022-01-05,345.207,346.769,334.955,334.964,1951786
2022-01-06,335.801,336.337,332.039,334.287,1031107
2022-01-07,333.92,336.234,329.283,333.854,880890
2022-01-10,328.747,328.841,313.565,315.945,1752751
2022-01-11,316.048,320.704,311.881,320.347,968556
2022-01-12,323.545,328.699,322.021,325.031,1495397
2022-01-13,325.031,326.198,312.276,314.524,1181230
2022-01-14,310.771,311.496,299.719,302.927,2396699
2022-01-18,296.013,298.318,291.047,292.486,2300850
2022-01-19,296.192,300.124,290.661,291.141,1915760
2022-01-20,292.881,297.02,282.242,283.183,1915384
2022-01-21,282.186,284.603,279.138,279.383,2106800
2022-01-24,276.542,285.694,266.703,283.87,2485587
2022-01-25,280.164,282.468,275.545,276.74,1708636
2022-01-26,280.709,286.362,271.971,275.197,1725755
2022-01-27,280.436,286.786,276.768,280.483,2089022
2022-01-28,277.389,286.09,274.67,285.751,1823203
2022-01-31,284.613,293.304,284.613,293.276,1424757
2022-02-01,293.511,297.462,290.454,296.314,1624262
